transaction_id,product_id,customer_id,store_id,quantity,price,timestamp
2583,35,,3,1,25.16,19-07-2026 18:15:29
2584,203,,9,2,96.02,24-03-2026 21:24:27
2585,296,,5,-1,93.37,2026-07-10T06:34:30.000316
2586,258,,3,1,16.72,28-07-2026 02:22:43
2587,153,d921bb3a-47a9-454b-9f64-0f90a5442190,10,2,35.17,01-03-2026 02:32:35
2588,192,28137265-5bcf-4ab6-88ea-a4992127fcaf,6,2,15.86,2026-05-27T14:55:24.804031
2589,111,,3,2,85.85,2026-06-08T11:05:02.398772
2590,155,,4,1,-3.28,2026-04-05T04:01:33.348074
2591,225,,8,2,43.97,07-06-2026 18:55:54
2592,191,ba733eb3-f539-4f84-b5a1-629da55a97cd,8,1,38.66,2026-01-17T00:39:43.373012
2593,126,e820ddd5-222e-4433-8a18-888b8b7f6c53,2,2,34.27,22-01-2026 06:10:11
2594,239,,7,1,57.81,11-07-2026 22:55:12
2595,263,,1,2,2.11,07-03-2026 20:05:54
2596,100,,9,1,-3.84,2026-05-12T09:05:02.250503
2597,75,,1,1,48.5,29-01-2026 15:25:59
2598,13,,7,2,78.84,15-03-2026 00:43:51
2599,178,,5,2,0.35,2026-06-18T10:38:19.314806
2600,225,,7,-1,-1.2,2026-04-16T20:54:56.835556
2601,79,,6,-1,70.0,28-06-2026 02:13:20
2602,74,56dee862-71b9-425f-b9ed-b8eed7ae06e8,4,1,59.77,20-04-2026 13:49:25
2603,202,7fadd9ea-7951-4eaf-92b6-8cccb783d527,1,1,26.81,2026-02-28T00:05:07.165803
2604,100,,10,1,38.85,2026-03-19T05:41:47.864866
2605,219,,4,1,99.06,2026-08-05T18:34:53.976103
2606,20,,8,1,18.0,2026-06-07T16:05:11.329161
2607,253,0eeca7d6-5cb4-48dd-95c7-91bff0cdcd9d,2,-1,43.26,05-02-2026 18:13:44
2608,191,,5,-1,53.65,11-06-2026 18:01:00
2609,168,56ca14ee-0a4b-409d-b1a7-bdad15cd1543,10,-1,66.67,2026-02-28T21:37:15.187928
2610,116,1c31bd64-4343-43d5-b572-ae08bdd99209,7,2,23.58,16-04-2026 17:34:12
2611,256,,1,-1,26.54,06-06-2026 22:27:12
2612,55,34d02153-a6ed-47ac-9113-45587b417f21,9,1,83.67,2026-06-22T19:12:22.140760
2613,128,,3,1,68.23,20-07-2026 02:19:17
2614,212,,7,-1,29.78,2026-03-31T09:22:25.163848
2615,125,cd7ae37f-d2fa-4c6a-8b4c-07dd0f66ba72,10,2,94.59,2026-04-13T17:25:10.551851
2616,161,e7aea1b7-551b-4bc9-83ac-82365ec7e3b8,7,2,80.58,2026-06-02T04:50:06.015359
2617,213,,1,2,93.45,2026-08-05T05:11:50.512081
2618,158,81c6ab58-469d-4a59-88a4-1340d6fe6284,8,2,92.42,17-03-2026 12:48:54
2619,110,,7,1,25.08,2026-06-11T04:45:25.173746
2620,173,17aa2c67-d726-4269-9bc7-cd9ba2d1c5fe,10,2,57.31,2026-07-27T15:55:34.428205
2621,52,46d229f5-691f-4dd1-95b6-3bd87bff2870,2,-1,-4.11,30-05-2026 23:39:46
2622,253,85eb6d88-c16f-43b4-a013-570cd7ee0e5c,3,1,-4.78,2026-03-19T05:57:43.346846
2623,17,62049dbb-fa6c-4356-97de-15bc87f495b1,5,2,66.27,10-05-2026 03:01:33
2624,293,ff2a669e-71c3-4404-9abc-5ba1cade3fce,1,1,88.75,22-02-2026 19:06:28
2625,52,7258f04f-1a70-4faf-9b20-5d143e67433a,10,1,98.76,2026-06-04T11:40:35.625244
2626,99,654e388f-5454-4b9d-a6f1-ad1ea220edff,7,2,6.29,09-07-2026 11:04:09
2627,270,dc4b40a3-481f-420a-a6be-3f728ee5e45a,10,2,9.55,02-05-2026 11:20:40
2628,134,32295ac1-9e48-4aed-a060-ce756dbba9d3,9,1,47.12,2026-06-22T22:38:47.914501
2629,146,3f3fb73c-7d3d-4eab-86da-15ac2dfea1e8,7,2,64.83,14-01-2026 11:32:24
2630,232,,9,2,25.83,20-04-2026 06:14:48
2631,215,4fe82b13-f3ce-4db7-b99c-46681d7f8795,5,-1,29.29,2026-02-16T18:16:29.128269
2632,237,4c0330fb-e608-4d9f-963d-1d91c7efc4e2,3,1,3.34,2026-07-13T14:12:56.875986
2633,76,d7da4f71-284c-439a-aa53-856d537d6218,8,1,10.68,2026-05-07T09:20:00.571485
2634,145,,6,-1,20.12,26-05-2026 08:32:39
2635,223,,2,-1,65.17,25-01-2026 14:44:33
2636,108,,1,2,11.44,2026-03-30T14:52:30.587578
2637,177,55c45028-8e6a-4197-a571-0cc10a84b205,1,1,83.32,25-03-2026 18:24:55
2638,200,f9664c25-6ca5-4b85-acb0-435c137054a0,8,2,64.12,07-04-2026 11:19:09
2639,166,,3,2,73.25,09-02-2026 22:35:23
2640,162,5310e599-49dd-49db-9443-fe02fad992d5,1,1,95.2,19-03-2026 00:08:12
2641,48,,6,1,-0.59,2026-03-28T14:42:29.481045
2642,123,,5,1,70.68,24-07-2026 00:51:52
2643,20,e4544654-9151-43a2-a223-feeee8d82bd1,6,-1,31.01,24-03-2026 13:44:38
2644,173,0d1edcaa-dc59-4eb1-a8ee-b7673b58dce5,2,2,76.01,2026-01-01T04:25:29.719837
2645,109,294d4c03-8621-4414-9d49-085f777022b8,6,-1,64.16,12-01-2026 22:32:11
2646,272,,9,-1,59.31,2026-02-11T19:19:54.970420
2647,223,c37f3848-8902-4810-be88-1f1871efd9cb,8,-1,57.05,15-07-2026 14:17:22
2648,276,,1,2,29.92,06-05-2026 09:40:59
2649,33,,7,2,90.98,2026-04-13T11:59:10.189444
2650,162,fdaa83da-9dfe-4d7f-9d52-4f2b25248512,8,2,26.53,2026-01-30T06:45:28.987316
2651,118,,7,2,-4.55,2026-04-29T09:45:04.947599
2652,21,86833b7d-ffa6-403c-83c4-060f2be01072,8,1,36.68,06-08-2026 01:42:07
2653,25,67ca3e80-fcca-41dc-bdbc-e03bcdf735ee,5,-1,80.51,07-03-2026 21:29:18
2654,9,,10,-1,0.38,2026-03-30T19:35:10.669674
2655,274,,2,1,92.19,25-05-2026 12:36:11
2656,288,,3,-1,63.89,2026-08-19T01:53:46.571404
2657,220,92eb1162-6001-48c3-ad17-22724448bb9a,6,-1,20.79,31-07-2026 22:28:13
2658,11,b603af79-77e0-463a-ab0b-2c96e72865da,3,-1,71.76,2026-01-22T05:53:19.082577
2659,150,,7,1,90.13,2026-03-10T18:21:43.929118
2660,84,,2,2,27.5,2026-03-06T15:26:57.584197
2661,40,09d1497f-7f76-4e35-9667-d08379d133dc,2,1,95.13,2026-04-03T16:51:46.811908
2662,139,6041fd96-bfaa-47a8-b489-4168033f0754,2,2,30.44,08-08-2026 12:31:25
2663,262,5c277652-ef47-40c0-b181-c76a54dc044a,8,-1,59.51,2026-06-01T11:03:35.227742
2664,183,8e692750-c502-40ad-b93f-54e6c7a5dbd6,6,1,35.73,2026-02-06T17:33:55.954694
2665,280,,1,-1,79.46,2026-04-06T16:07:46.099638
2666,33,c698a15d-c2b4-4551-8f30-83858235cb52,3,2,11.84,2026-07-26T19:48:40.491799
2667,246,,1,2,84.62,29-05-2026 05:06:48
2668,54,,4,1,14.97,26-01-2026 12:57:51
2669,35,bb08c753-3354-4526-b420-4117a705a680,8,-1,75.94,10-01-2026 20:18:38
2670,165,,4,1,-1.18,2026-06-15T17:14:18.669068
2671,2,,1,-1,93.06,12-08-2026 19:48:28
2672,213,bf8141d6-19e1-4274-8022-944b5b588d86,6,2,3.95,2026-05-03T13:56:18.020870
2673,267,b7370622-8ea9-4af7-a02d-d61cf39677f7,10,1,44.71,01-06-2026 04:07:49
2674,62,04f7a4ec-168d-46ac-b313-858f0dd98e9f,6,1,27.77,17-06-2026 00:50:09
2675,151,224160d9-639a-4961-a657-bd0457300fdc,2,1,93.6,2026-06-20T23:00:04.712409
2676,133,,3,2,30.69,14-07-2026 22:22:00
2677,39,,2,2,27.38,11-07-2026 22:31:02
2678,209,51e7e785-7cdf-4565-96fc-0dc35107134e,1,2,29.41,2026-02-03T03:58:01.028189
2679,71,a957092a-9d4d-4ae9-9c63-664688fb1e0b,6,1,4.99,09-03-2026 21:43:32
2680,171,,2,1,55.52,2026-06-26T02:54:28.578790
2681,119,9fc72807-b03e-4282-b9b9-b2f1d1b2974a,5,2,83.35,2026-07-16T05:14:40.244325
2682,282,,9,-1,26.24,12-02-2026 02:24:20
2683,21,,7,1,64.08,20-04-2026 17:26:10
2684,27,3be881b0-1b15-482b-9d80-f2ac7b8e1af8,2,1,94.64,2026-07-13T20:45:04.855506
2685,55,,1,2,80.0,01-06-2026 17:12:27
2686,278,efaad293-0f06-4422-95cd-0e67d23c7379,5,1,57.04,2026-07-18T15:34:40.778986
2687,42,,3,1,63.09,2026-04-08T22:55:29.004524
2688,9,,4,-1,69.36,2026-01-22T08:21:09.820942
2689,261,1f57c822-9302-4801-9446-b43a67b43ba2,7,1,66.55,20-01-2026 19:16:16
2690,296,df3c5fed-806f-4bcb-83ff-29fe9c1da24c,8,-1,19.98,27-04-2026 09:15:57
2691,109,,4,-1,25.73,2026-08-10T15:23:40.636474
2692,208,,10,2,23.28,2026-08-16T04:03:35.428162
2693,216,,10,2,-4.85,2026-04-23T03:30:16.419507
2694,208,beef9047-de0b-4dd6-9a37-6aa3e5c8c1b4,5,-1,8.46,2026-02-24T12:16:07.482811
2695,298,0042b920-1ecf-4caa-83c5-f83de1423a3d,4,1,69.66,2026-04-06T07:26:35.210044
2696,128,86b96ca2-34d2-4458-ba71-1ea2f3d1b9e6,2,-1,36.45,2026-01-15T19:06:27.884090
2697,142,d2bf681c-4206-41a8-b402-d724ae7b6bcd,10,1,63.44,2026-08-05T01:30:44.386873
2698,8,,2,2,16.67,2026-01-09T16:56:31.348411
2699,76,3bdb5ac8-efc3-4f2d-a950-23bdc3f61aac,6,2,97.61,22-04-2026 11:24:50
2700,266,,8,-1,16.16,2026-01-16T06:49:44.155234
2701,106,,6,1,86.34,2026-05-25T16:16:32.235816
2702,251,,5,2,0.14,2026-07-27T16:47:59.156348
2703,222,,3,1,77.05,2026-03-19T04:39:49.974107
2704,235,,4,2,6.59,25-07-2026 23:45:47
2705,73,,5,1,39.75,2026-07-10T08:16:44.164913
2706,243,b805e049-1c7d-44ba-8d15-f8f126bf6307,10,2,31.52,2026-05-16T22:45:35.574834
2707,231,079df054-d614-427e-a155-b018b0b3100f,5,2,96.17,26-06-2026 07:28:33
2708,83,,4,2,90.0,2026-07-11T02:23:07.156985
2709,121,,7,1,98.58,2026-07-28T05:36:16.130315
2710,57,,6,-1,21.76,2026-05-09T13:11:59.797206
2711,140,,7,1,1.61,2026-01-27T01:49:36.149399
2712,124,,5,1,74.56,2026-05-12T16:37:01.316702
2713,255,b8d11ecb-da18-4854-a6ca-5fcd9cac5f5a,3,1,29.37,29-05-2026 21:31:49
2714,291,,1,2,15.31,2026-06-17T07:47:52.876930
2715,157,,5,-1,79.48,2026-06-22T02:01:57.782972
2716,206,,2,2,44.54,2026-07-30T19:46:21.888412
2717,126,,1,2,32.47,2026-06-10T08:00:07.080742
2718,273,,8,1,40.24,2026-03-22T04:37:29.531825
2719,40,8d70228a-81c8-42ee-b8c6-6e0fc1e30020,10,1,19.29,2026-06-24T02:04:52.092703
2720,105,,7,-1,99.58,2026-02-07T04:03:16.528031
2721,53,,3,1,72.49,2026-04-09T17:46:32.951439
2722,190,5c95b78c-9c68-4550-a91a-d237c07d1b80,1,2,-3.77,03-02-2026 04:34:19
2723,62,,10,2,88.78,2026-07-05T09:27:17.675363
2724,175,50063a66-a600-4740-9cd6-72b95b6bdafb,10,1,4.82,01-02-2026 23:54:52
2725,275,f43e363e-d1b1-4380-8b3e-41c0d90ebc1a,1,2,67.34,2026-07-27T06:02:58.321396
2726,4,,4,2,88.18,2026-05-23T06:30:34.755314
2727,46,560143fe-baa9-4425-a402-365f909b13c3,10,2,-4.99,05-05-2026 13:06:30
2728,183,,9,-1,12.25,2026-01-11T12:54:54.408733
2729,293,7a9c4224-8aaa-4e45-a283-d4044bf1b593,5,1,13.07,2026-04-28T07:53:19.505994
2730,120,93a3bafb-2928-4a65-a386-8022e2d51138,3,1,81.86,2026-06-23T17:43:44.846255
2731,68,,8,1,64.47,2026-03-18T05:59:39.180885
2732,69,26677094-7f38-4471-8b23-f12de85d4fd8,2,-1,90.79,2026-05-22T01:27:25.568556
2733,188,,7,1,67.23,2026-04-11T12:37:41.355189
2734,243,,1,1,34.33,2026-05-06T12:26:21.768205
2735,216,e2646a87-9033-47f5-aac5-2a578bdb218e,2,1,17.24,2026-05-19T11:29:44.221854
2736,213,28765aef-abbe-4c52-b7be-2e06bdc9b31c,7,1,68.47,2026-02-17T06:11:35.438399
2737,137,,8,1,82.02,2026-07-06T07:49:18.994708
2738,230,,3,-1,82.85,28-06-2026 09:32:39
2739,143,,5,-1,17.49,2026-03-11T01:27:16.782176
2740,101,,5,2,76.12,13-01-2026 13:51:11
2741,47,7ce9cea5-31c7-466b-b30c-54f0d82bbb75,3,1,19.12,2026-07-22T22:22:05.746075
2742,287,,7,-1,55.97,2026-07-06T13:19:20.002252
2743,28,eb6e97ea-18e0-4ed3-9900-3481f2d21a5f,9,1,78.89,2026-07-24T12:49:18.477881
2744,26,2248afeb-2e92-4f35-a541-1d88e77b9a84,4,-1,52.99,25-07-2026 23:28:25
2745,269,7d8eb8fc-6453-4442-acf1-476457672d29,5,2,29.87,2026-05-18T23:54:12.657145
2746,92,1e747098-86e0-41fe-a161-1fad6f285de8,7,2,84.28,2026-04-15T10:07:53.517568
2747,72,73616dcd-917e-4b7c-9485-56f00e4bca80,2,-1,10.52,05-08-2026 14:16:05
2748,37,,9,1,72.46,08-07-2026 17:01:24
2749,236,fc34cacb-75d2-4371-a8b7-73b26a0bea85,5,2,-1.85,2026-06-04T02:21:26.995038
2750,14,966e6b48-ddae-4c89-86a1-17c0ad0c6041,1,1,28.86,2026-07-25T13:56:23.755843
2751,43,36c34fae-a42b-4a79-918a-f92cdb93dff0,8,1,41.09,05-06-2026 11:52:30
2752,30,2729277e-560f-4aee-a450-80bb6c631a92,3,2,27.85,2026-02-17T18:45:20.122690
2753,259,,5,2,11.72,2026-05-29T07:39:44.123527
2754,296,,5,2,49.83,2026-01-14T07:50:26.714414
2755,78,00b2a1c2-4521-4894-bcb4-5aab430e24c0,5,-1,60.27,2026-02-17T12:16:08.199814
2756,161,,8,1,48.25,22-06-2026 03:40:26
2757,14,aa7a72d9-3a9d-4061-afa5-dd6c6ad9880f,10,1,-4.71,24-02-2026 19:27:11
2758,126,,6,-1,30.86,10-08-2026 22:57:38
2759,265,,9,1,37.54,2026-06-12T22:41:30.397090
2760,121,,3,2,48.73,14-06-2026 11:52:23
2761,190,c39ee848-1b59-45b4-87ef-6c14eed5a9cb,6,2,81.27,31-03-2026 01:53:31
2762,22,c5bb01f3-0887-4ad1-bfda-d64e55ef96a9,8,1,37.71,2026-07-10T22:43:19.851578
2763,211,,10,2,77.58,2026-06-05T23:10:49.950112
2764,270,d4a1806e-640f-4cbd-9044-2022df567a5a,3,1,1.37,2026-05-15T18:42:07.470440
2765,63,,5,-1,8.05,2026-01-24T07:45:36.979895
2766,134,,3,-1,94.59,18-03-2026 18:05:43
2767,128,57d427f6-91a1-4a0b-b368-f1e6ce199ea0,7,-1,75.2,2026-03-28T00:38:26.711891
2768,205,,4,1,65.66,2026-01-06T02:04:39.864576
2769,205,,3,-1,55.0,03-07-2026 18:24:18
2770,209,,3,1,20.49,30-06-2026 22:18:14
2771,67,,9,2,17.46,13-08-2026 01:19:29
2772,129,6c9753e0-e64e-4142-a6b7-f5aa428602a9,8,1,81.31,04-01-2026 19:53:34
2773,200,6ad3faf1-1597-4ab7-b60a-444ed8cc0b97,6,2,74.55,2026-07-06T12:57:43.727551
2774,96,,4,-1,65.95,17-01-2026 13:22:32
2775,279,b90f6ed6-707a-4f20-b44d-6d89152bdb18,5,1,95.72,2026-01-10T19:56:37.955279
2776,44,,7,2,38.18,16-05-2026 01:59:30
2777,149,538ea5be-a480-48b7-97af-a90ffc466af5,4,-1,6.44,2026-02-04T22:27:21.748063
2778,285,7de6c2d8-60f6-48c9-adcb-6e61995ba64d,5,2,71.18,2026-08-05T06:25:34.391739
2779,239,ca9ab98c-9c9a-423f-bb26-5967d601a999,6,1,25.42,2026-02-01T02:08:18.701842
2780,150,cc2e901e-ea9f-4a91-99f3-5430b2ad09ab,4,1,16.94,05-08-2026 20:30:56
2781,100,,10,2,87.77,2026-06-16T00:01:05.320136
2782,203,c12fb5f6-217d-499c-8245-859e07d56a5f,3,1,4.46,23-05-2026 04:36:57
2783,270,,2,-1,0.07,2026-03-02T00:37:40.577277
2784,124,975dbf5d-e27d-4827-a154-25345bad47b6,4,2,17.76,20-06-2026 00:45:28
2785,166,a51d523f-865f-4f7d-bda1-2e81337107e7,1,2,84.76,2026-03-03T23:40:01.704559
2786,43,,6,2,5.01,08-03-2026 15:21:45
2787,283,59632e9c-31eb-4bfa-ae52-6fd4581e309d,1,1,16.91,2026-05-04T22:28:24.648431
2788,16,cfd195e1-3a6b-42e7-a2b7-2162054df6c9,6,2,6.76,2026-05-17T07:35:34.567749
2789,269,7c057a80-cb70-4ecf-9b15-a4003f0c1a77,4,-1,34.62,27-07-2026 08:37:42
2790,255,,5,-1,7.57,15-06-2026 00:02:52
2791,2,57c0e2ad-594b-4d23-be8c-46c0bb9e186f,7,2,59.02,04-01-2026 23:36:36
2792,69,d22e9c0a-3961-4f6f-b5f7-f647e63eff53,2,2,58.39,2026-02-11T22:07:46.326611
2793,270,,2,-1,25.69,2026-01-26T19:37:52.026519
2794,204,,6,1,56.59,11-02-2026 22:40:03
2795,100,557efd59-d62e-4f7c-b5d7-45c6f1d5afe6,3,1,58.69,2026-02-24T16:42:04.625613
2796,38,cad31bfa-0311-47f9-8c25-f76ac923d769,8,2,30.2,26-01-2026 18:19:25
2797,40,3e4f6d11-6c0e-43a7-ae93-798420661419,5,1,68.02,29-01-2026 13:00:36
2798,67,,1,2,61.2,07-08-2026 15:02:32
2799,122,,7,2,40.71,2026-06-30T19:48:39.321152
2800,266,a3da4d33-8b90-4340-837a-01d04da7cdcb,2,-1,8.52,2026-04-18T11:24:43.741040
2801,22,a9b69ffb-31a2-49e1-ba45-e5d199b7d336,1,-1,87.92,18-03-2026 21:30:42
2802,200,,10,1,80.91,2026-07-03T16:48:30.758743
2803,198,a0dd55c8-b0a5-406f-b703-8f89c40ac734,8,1,28.64,2026-01-18T22:02:17.343295
2804,52,e5286ce3-1df3-401a-ab22-c0b7efd436bd,4,2,89.24,19-05-2026 19:34:52
2805,27,,9,-1,14.26,2026-04-29T21:55:08.277320
2806,249,,7,-1,62.64,2026-06-25T15:11:25.395278
2807,108,,5,-1,96.13,2026-03-26T02:07:07.837031
2808,124,,9,1,78.35,18-04-2026 08:04:44
2809,100,,5,1,45.07,2026-04-15T18:50:24.869152
2810,209,c9161db7-f691-4b0c-b251-12027d7064f2,4,1,62.74,2026-05-28T07:50:16.506968
2811,28,bb1548d9-5bd8-4448-83b9-8f296887e63e,6,2,67.57,2026-06-13T05:13:44.146214
2812,25,,10,-1,69.29,13-07-2026 15:50:23
2813,147,307fb362-a9a5-4f24-8501-2e2028ac609c,1,-1,99.51,18-01-2026 23:47:39
2814,299,3837269d-675b-496a-8490-1fb452b3ba7e,7,-1,69.15,14-08-2026 21:31:37
2815,294,,5,-1,62.38,01-07-2026 14:37:15
2816,46,,3,-1,77.27,06-04-2026 15:48:33
2817,292,17aa8589-c3f0-4092-bb4c-c7fe7d0165fa,3,2,54.36,15-03-2026 17:08:57
2818,11,,10,-1,78.19,2026-06-06T06:36:33.504356
2819,90,902c0e0e-ba21-49d6-bc0d-bb45816bb3e3,2,1,83.11,2026-06-24T11:22:26.066196
2820,151,a39661bf-78df-4db6-9fac-275dba763a64,7,2,54.21,2026-05-16T15:31:33.256848
2821,209,ca93f4fe-53d9-4964-acd9-fd20688266fd,9,2,11.28,2026-01-08T09:49:42.216512
2822,235,,1,-1,41.41,2026-07-11T16:53:10.703234
2823,159,26c02e2f-03b3-4007-a569-dc95d340100f,9,-1,18.14,07-02-2026 19:12:07
2824,125,839c20bd-201e-4fd0-a213-4cb488bec893,9,1,82.78,16-01-2026 08:29:31
2825,2,,7,-1,7.37,2026-01-12T17:20:41.011926
2826,290,,6,1,52.67,2026-04-17T13:03:13.109861
2827,208,,9,-1,10.39,29-06-2026 15:53:35
2828,48,,10,2,31.2,2026-02-12T09:20:11.912593
2829,111,5d7c238e-9d17-4a5c-be2f-b6717eb7ef42,9,2,79.92,2026-06-03T18:59:56.387300
2830,75,c8c6e7fb-54c7-4db2-87c0-554cff830a7c,9,2,55.01,2026-06-26T03:44:37.637155
2831,129,46e7afe7-1337-448b-95bc-29f05349422a,5,2,51.85,2026-07-09T20:12:19.935616
2832,160,,1,1,82.42,2026-05-24T19:58:25.077008
2833,245,3b758cd6-97b6-4b8f-9d4b-eb884dab0dae,1,1,65.11,29-07-2026 02:41:20
2834,201,,2,1,7.26,27-07-2026 00:12:58
2835,258,d7271aa4-5b06-42b5-92a9-57bd1d4f5c64,2,1,65.17,13-03-2026 21:52:59
2836,14,1666044c-e4d9-47b1-9c0f-b8e47101d5a6,2,2,50.42,18-03-2026 13:16:29
2837,42,,10,1,85.07,25-02-2026 07:45:10
2838,28,,7,1,85.6,2026-06-15T15:10:48.641183
2839,299,,7,-1,10.08,16-07-2026 05:17:08
2840,113,,5,1,89.05,02-01-2026 18:26:05
2841,227,,7,1,1.11,27-01-2026 12:18:48
2842,72,,7,-1,8.65,2026-05-04T08:47:21.079120
2843,177,4a73325b-ead6-436f-ae33-735191985369,9,1,73.32,09-05-2026 20:41:20
2844,243,,1,1,54.37,2026-05-03T07:28:32.086774
2845,135,f70e094c-2ba1-45e1-b18e-3ee27d8a97a2,7,-1,65.84,01-03-2026 10:47:32
2846,35,39c76b3b-c9b9-4571-96b5-35896146bf1b,4,1,42.66,2026-07-03T04:30:36.619994
2847,68,,6,-1,92.71,2026-01-29T09:57:58.813388
2848,177,,2,2,52.19,2026-08-17T10:52:52.687229
2849,238,fe661248-7483-4e33-91b6-82ca1f80ccab,4,1,66.19,2026-01-18T19:26:58.730643
2850,84,63ddf13a-6402-4fa0-9d52-061fa25f95f8,7,1,17.98,31-05-2026 08:29:56
2851,122,,3,2,47.05,22-01-2026 10:13:29
2852,193,0a786faf-d01c-4a88-a960-1fb081b6e5c1,4,1,41.99,18-04-2026 12:49:38
2853,158,,10,1,71.23,2026-07-16T15:18:45.954415
2854,297,,1,1,85.73,22-07-2026 03:08:28
2855,262,d8038689-f399-4e96-83e1-70a53a14e2cd,2,2,23.92,2026-07-14T11:50:37.474359
2856,122,,4,-1,21.26,2026-08-17T08:21:10.949557
2857,204,,9,1,92.41,26-05-2026 15:46:23
2858,256,6e945b0d-47a2-4b9c-b701-52ec77c4304e,3,1,-3.53,2026-02-19T05:08:31.409853
2859,48,,10,-1,81.87,2026-07-19T20:59:36.589912
2860,100,,9,2,13.02,29-06-2026 23:43:53
2861,252,,4,2,85.99,2026-08-18T04:28:26.667301
2862,277,d30a5b02-f9b7-4b1a-80cc-96c588f3855d,2,-1,13.61,17-04-2026 22:49:30
2863,210,db48803f-552b-4056-83f3-7592f02bc293,6,1,55.1,24-02-2026 19:21:20
2864,12,,10,-1,70.51,01-08-2026 14:34:34
2865,207,061d96da-a817-4681-b496-9b2c14622c04,8,2,68.51,03-01-2026 08:51:40
2866,255,ddf1894b-480e-4296-9a73-219d0815b034,7,-1,76.89,2026-01-23T06:16:36.569394
2867,8,,1,2,51.77,2026-04-21T23:30:58.899140
2868,88,f49548f5-91a0-4360-be37-af4dd5ce71b8,4,-1,31.68,2026-08-07T05:20:01.345329
2869,45,,6,1,76.62,16-08-2026 18:54:48
2870,54,,7,-1,10.79,2026-03-09T17:45:40.187556
2871,268,4000bd98-53f3-418d-948f-873c906a5926,2,-1,9.57,23-05-2026 00:53:40
2872,234,1596f4fd-0af6-4dd2-a7d6-edff75172336,9,-1,51.1,28-07-2026 21:49:12
2873,121,,10,-1,51.9,2026-01-03T11:04:51.164179
2874,82,5071ca38-9f75-4df2-89e8-3b861566f7b5,1,2,78.83,2026-01-23T02:45:37.805286
2875,278,,10,-1,67.6,02-01-2026 03:06:08
2876,67,,10,2,83.84,2026-06-17T05:54:48.114556
2877,44,,6,2,60.74,08-06-2026 00:59:26
2878,19,,2,2,91.98,2026-07-01T12:58:30.735369
2879,279,,8,2,45.15,2026-08-05T04:19:47.439316
2880,14,,5,2,76.93,2026-06-16T14:54:37.161741
2881,237,,10,-1,46.71,2026-08-19T05:33:13.506273
2882,295,,9,2,70.45,2026-02-02T17:27:58.559655
2883,67,,9,-1,15.6,2026-07-28T03:24:46.890275
2884,273,,9,1,36.85,2026-05-16T04:49:30.810150
2885,122,,1,-1,23.28,2026-01-07T18:31:56.823506
2886,185,,7,-1,60.05,14-03-2026 04:31:23
2887,292,28c7d30b-fdbf-46eb-b31b-7d3ede790ceb,1,-1,8.11,20-07-2026 12:28:27
2888,278,12699700-80f4-4cd5-8884-ecb186eaead7,6,2,23.17,2026-04-02T09:48:50.284749
2889,269,,8,-1,36.38,2026-05-22T13:43:26.818652
2890,181,,3,-1,20.9,2026-05-06T20:26:43.567670
2891,273,,7,1,85.96,2026-01-18T23:28:31.967053
2892,280,b8671a60-7429-46f5-80fb-5c264e7c3d64,6,2,12.26,2026-06-26T23:45:19.980485
2893,168,ecdef755-4ed4-4667-918d-e02e016d9091,9,2,70.85,24-02-2026 08:31:48
2894,92,,7,1,96.71,2026-06-03T08:20:29.421581
2895,207,56f10cf6-5e25-41ff-a80d-18124f829bbd,4,2,50.62,23-03-2026 08:12:08
2896,53,d84bc45a-6f2b-49c3-87f1-5e2d1599dcea,9,1,53.79,28-04-2026 17:13:52
2897,190,,1,-1,46.41,11-07-2026 09:31:10
2898,198,,1,-1,28.65,17-04-2026 18:02:44
2899,148,,4,1,15.39,2026-07-14T01:10:41.204588
2900,263,98dc7174-d21d-4c6e-8f40-79e99a229856,2,2,57.9,2026-02-10T20:08:26.129286
2901,25,98c823b6-660e-4ba5-b7a5-13c068000cbf,9,-1,30.03,2026-01-04T16:06:57.229340
2902,138,86069ed3-eb44-4e66-aafd-b3d19d25dffc,2,2,17.07,11-01-2026 10:47:01
2903,46,,5,2,6.29,23-03-2026 23:54:45
2904,104,5b72ef0d-4128-4fdc-899d-23fa75534df5,4,-1,13.22,2026-03-26T22:48:44.690365
2905,215,,9,1,20.01,19-08-2026 10:33:17
2906,230,,1,1,95.78,22-05-2026 08:30:04
2907,77,11d312b9-325e-4c68-acb2-fecb7736623c,5,1,-1.3,10-05-2026 07:16:28
2908,91,,7,-1,50.57,2026-03-04T02:26:44.352005
2909,269,,9,1,58.53,2026-01-02T19:56:44.691053
2910,245,1a3a6d33-80bd-4e5b-8b39-145370fb34bf,5,2,8.63,25-06-2026 16:25:02
2911,206,f87932db-06bb-4ce2-932f-df58bf690941,3,2,53.53,14-03-2026 03:06:27
2912,214,65e989a5-b488-48d8-b3c7-c706824ac38f,6,-1,48.18,15-06-2026 01:22:19
2913,276,,5,2,85.57,2026-06-13T22:50:40.830548
2914,253,,9,2,98.23,09-05-2026 23:44:51
2915,278,,10,2,96.28,22-04-2026 06:04:25
2916,148,2fb8096d-976b-4d8c-ba0d-f0b88d6926b3,9,1,26.98,2026-03-14T18:42:59.523965
2917,43,,6,1,9.29,2026-02-17T15:32:55.361366
2918,21,d966aa57-928c-4122-bcbb-5c24a0837d14,3,2,34.11,2026-05-23T23:10:33.542370
